ACCESS,AU,PROJ,SID,START,STOP,ACTIVE,NWELLS,ACWELLS
9398, 9, 50, 27096, 2008, 2012, 0, 1, 0
9399, 21, 3, 11523, 1979, 1979, 0, 1, 0
9400, 21, 3, 16483, 1981, 1981, 0, 1, 0
9401, 21, 50, 8198, 2010, 2010, 0, 1, 0
9402, 21, 50, 4771, 1975, 1975, 0, 1, 0
9403, 9, 3, 18141, 2001, 0, 1, 1, 1
9404, 9, 3, 19777, 2002, 0, 1, 1, 1
9405, 9, 3, 24626, 2008, 0, 1, 1, 1
9406, 9, 3, 24626, 2006, 0, 1, 1, 1
9407, 9, 3, 20581, 2008, 0, 1, 1, 1
9408, 9, 3, 27924, 2006, 0, 1, 1, 1
9409, 9, 3, 4013, 2008, 0, 1, 1, 1
9410, 9, 3, 8203, 2007, 0, 1, 1, 1
9411, 9, 3, 6523, 2008, 2008, 0, 1, 0
9412, 21, 50, 7325, 1965, 1966, 0, 1, 0
9413, 21, 50, 20503, 1990, 1996, 0, 1, 0
9414, 7, 13, 478, 1973, 1973, 0, 1, 0
9415, 8, 13, 22836, 1978, 1980, 0, 1, 0
9416, 21, 13, 18014, 1955, 1955, 0, 1, 0
9417, 7, 13, 25300, 1957, 1957, 0, 1, 0
9418, 8, 13, 28628, 1991, 0, 1, 1, 1
9419, 7, 13, 13107, 1990, 1990, 0, 1, 0
9420, 21, 50, 14776, 1978, 1979, 0, 1, 0
9421, 21, 50, 14776, 1970, 1970, 0, 1, 0
9422, 21, 50, 22889, 0, 0, 0, 0, 0
9423, 9, 50, 26141, 1964, 1964, 0, 1, 0
9424, 8, 50, 19657, 2007, 2007, 0, 1, 0
9425, 8, 50, 4728, 1990, 1994, 0, 1, 0
9426, 9, 50, 17164, 2005, 2010, 0, 1, 0
9427, 9, 50, 18779, 1960, 1960, 0, 1, 0
9428, 8, 13, 1355, 1980, 0, 1, 1, 1
9429, 21, 13, 9739, 1960, 1960, 0, 1, 0
9430, 7, 13, 27793, 1973, 1973, 0, 1, 0
9431, 8, 50, 5570, 2002, 2002, 0, 1, 0
9432, 8, 50, 3888, 2005, 0, 1, 1, 1
9433, 8, 50, 3888, 2002, 2003, 0, 1, 0
9434, 8, 50, 12237, 1992, 1993, 0, 1, 0
9435, 8, 50, 22843, 0, 0, 0, 0, 0
9436, 7, 13, 13908, 1980, 1980, 0, 1, 0
9437, 7, 13, 13908, 0, 0, 0, 0, 0
9438, 7, 13, 14729, 1988, 2010, 0, 1, 0
9439, 21, 13, 24452, 1987, 0, 1, 1, 1
9440, 7, 13, 23646, 1981, 2007, 0, 1, 0
9441, 21, 13, 24452, 1987, 0, 1, 1, 1
9442, 21, 13, 24452, 1988, 2010, 0, 1, 0
9443, 7, 13, 24452, 1969, 1982, 0, 2, 0
9444, 7, 13, 479, 1955, 1955, 0, 1, 0
9445, 21, 50, 17165, 2004, 0, 1, 1, 1
9446, 21, 50, 21221, 1992, 1992, 0, 1, 0
9447, 21, 50, 7241, 1988, 1988, 0, 1, 0
9448, 21, 50, 17165, 1989, 1991, 0, 1, 0
9449, 21, 50, 25263, 1990, 1991, 0, 1, 0
9450, 21, 50, 10569, 1971, 1971, 0, 1, 0
9451, 7, 13, 522, 1984, 1984, 0, 1, 0
9452, 8, 50, 24504, 1987, 1987, 0, 1, 0
9453, 8, 50, 20461, 1983, 2013, 0, 1, 0
9454, 8, 50, 9746, 1983, 0, 1, 1, 1
9455, 8, 50, 19658, 1977, 1992, 0, 1, 0
9456, 8, 50, 528, 1994, 0, 1, 1, 1
9457, 8, 50, 2199, 1994, 2010, 0, 1, 0
9458, 21, 13, 12232, 1971, 1971, 0, 1, 0
9459, 21, 50, 16400, 1969, 1969, 0, 1, 0
9460, 21, 50, 17208, 1954, 1954, 0, 1, 0
9461, 19, 50, 26973, 2003, 2003, 0, 1, 0
9462, 9, 50, 25306, 1960, 1961, 0, 1, 0
9463, 21, 50, 22840, 1997, 1997, 0, 1, 0
9464, 21, 50, 25261, 1960, 1960, 0, 1, 0
9465, 9, 13, 3081, 2006, 2006, 0, 1, 0
9466, 9, 50, 26180, 2004, 2010, 0, 1, 0
9467, 9, 50, 6438, 1963, 1963, 0, 1, 0
9468, 21, 13, 14814, 1981, 1981, 0, 1, 0
9469, 21, 13, 19694, 1966, 1967, 0, 1, 0
9470, 21, 13, 27008, 1998, 2009, 0, 1, 0
9471, 21, 13, 27835, 1996, 2009, 0, 1, 0
9472, 21, 13, 6435, 2000, 2003, 0, 1, 0
9473, 21, 13, 27835, 1990, 1990, 0, 1, 0
9474, 21, 13, 3924, 1976, 1976, 0, 1, 0
9475, 21, 13, 7276, 1961, 1961, 0, 1, 0
9476, 8, 13, 6435, 2004, 2009, 0, 1, 0
9477, 7, 13, 13950, 0, 0, 0, 0, 0
9478, 7, 13, 13950, 1979, 1979, 0, 1, 0
9479, 9, 13, 29502, 1959, 1959, 0, 1, 0
9480, 8, 50, 16401, 1977, 0, 1, 1, 1
9481, 8, 50, 22078, 1987, 0, 1, 2, 2
9482, 8, 50, 26143, 1993, 0, 1, 1, 1
9483, 8, 50, 25307, 1989, 2002, 0, 1, 0
9484, 8, 50, 26143, 1983, 0, 1, 1, 1
9485, 8, 50, 26974, 2007, 0, 1, 1, 1
9486, 21, 50, 27801, 1976, 1990, 0, 0, 0
9487, 8, 50, 17209, 1984, 0, 1, 1, 1
9488, 8, 50, 15593, 1980, 2010, 0, 1, 0
9489, 8, 50, 17209, 1979, 2010, 0, 1, 0
9490, 21, 50, 22891, 1999, 0, 1, 1, 1
9491, 8, 50, 22891, 1979, 1997, 0, 1, 0
9492, 21, 50, 22078, 1999, 0, 1, 1, 1
9493, 8, 50, 26974, 1987, 2010, 0, 1, 0
9494, 8, 50, 22078, 2003, 2003, 0, 1, 0
9495, 21, 50, 25307, 1995, 0, 1, 1, 1
9496, 8, 50, 27801, 1987, 0, 1, 1, 1
9497, 8, 50, 29466, 1978, 2003, 0, 1, 0
9498, 8, 50, 27801, 1976, 1990, 0, 1, 0
9499, 8, 50, 19659, 2005, 0, 1, 1, 1
9500, 21, 50, 18021, 1994, 0, 1, 1, 1
9501, 8, 50, 19659, 1986, 0, 1, 1, 1
9502, 8, 50, 14779, 1987, 0, 1, 1, 1
9503, 8, 50, 23701, 1993, 0, 1, 1, 1
9504, 8, 50, 24505, 1990, 2008, 0, 1, 0
9505, 8, 50, 24505, 1987, 2008, 0, 1, 0
9506, 8, 50, 23701, 1992, 2005, 0, 1, 0
9507, 21, 50, 20462, 1993, 2010, 0, 1, 0
9508, 8, 50, 21269, 2006, 0, 1, 1, 1
9509, 8, 50, 18825, 1994, 0, 1, 1, 1
9510, 8, 50, 18825, 1990, 0, 1, 1, 1
9511, 8, 50, 9747, 2007, 0, 1, 1, 1
9512, 8, 50, 529, 1987, 0, 1, 1, 1
9513, 8, 50, 9747, 1987, 0, 1, 1, 1
9514, 21, 50, 529, 0, 0, 0, 0, 0
9515, 8, 50, 9747, 1995, 1996, 0, 1, 0
9516, 8, 50, 1363, 1992, 0, 1, 1, 1
9517, 8, 50, 3044, 1987, 0, 1, 1, 1
9518, 8, 50, 2200, 2006, 0, 1, 1, 1
9519, 8, 50, 2200, 2008, 0, 1, 1, 1
9520, 8, 50, 1363, 1991, 0, 1, 2, 2
9521, 8, 50, 3044, 2007, 0, 1, 1, 1
9522, 8, 50, 3889, 2007, 0, 1, 1, 1
9523, 8, 50, 2200, 2008, 0, 1, 1, 1
9524, 8, 50, 3889, 2002, 0, 1, 1, 1
9525, 8, 50, 4730, 1990, 1996, 0, 1, 0
9526, 21, 50, 5571, 1998, 0, 1, 1, 1
9527, 8, 50, 15594, 1983, 0, 1, 1, 1
9528, 8, 50, 10612, 1994, 0, 1, 1, 1
9529, 8, 50, 18021, 1994, 0, 1, 1, 1
9530, 8, 50, 23701, 1978, 1978, 0, 1, 0
9531, 8, 50, 20462, 1986, 0, 1, 1, 1
9532, 8, 50, 21269, 1986, 0, 1, 1, 1
9533, 8, 50, 24505, 1995, 2006, 0, 1, 0
9534, 21, 50, 23701, 1994, 2010, 0, 1, 0
9535, 8, 50, 18825, 1977, 1994, 0, 1, 0
9536, 21, 50, 18825, 2001, 0, 1, 1, 1
9537, 8, 50, 18825, 1992, 2007, 0, 1, 0
9538, 8, 50, 9747, 1990, 2008, 0, 1, 0
9539, 8, 50, 3044, 1993, 0, 1, 1, 1
9540, 8, 50, 2200, 2002, 0, 1, 1, 1
9541, 8, 50, 18825, 1992, 0, 1, 1, 1
9542, 8, 50, 18825, 1987, 0, 1, 1, 1
9543, 21, 50, 18825, 0, 0, 0, 0, 0
9544, 21, 50, 1363, 1998, 0, 1, 1, 1
9545, 8, 50, 18825, 1992, 0, 1, 1, 1
9546, 21, 50, 1363, 2001, 0, 1, 1, 1
9547, 8, 50, 1363, 1994, 0, 1, 1, 1
9548, 8, 50, 1363, 1992, 0, 1, 1, 1
9549, 8, 50, 1363, 1979, 2009, 0, 1, 0
9550, 8, 50, 1363, 1996, 2008, 0, 1, 0
9551, 21, 50, 1363, 0, 0, 0, 0, 0
9552, 8, 50, 2200, 2001, 0, 1, 1, 1
9553, 8, 50, 2200, 1987, 0, 1, 1, 1
9554, 21, 50, 2200, 2001, 0, 1, 1, 1
9555, 8, 50, 3044, 2001, 0, 1, 1, 1
9556, 8, 50, 3044, 1993, 2010, 0, 1, 0
9557, 21, 50, 8080, 1988, 2014, 0, 2, 0
9558, 8, 50, 3889, 2001, 0, 1, 1, 1
9559, 8, 50, 4730, 2001, 0, 1, 1, 1
9560, 8, 50, 4730, 2002, 0, 1, 1, 1
9561, 8, 50, 5571, 1987, 0, 1, 1, 1
9562, 8, 50, 5571, 1982, 0, 1, 1, 1
9563, 9, 50, 18059, 1995, 1996, 0, 1, 0
9564, 8, 50, 4730, 1987, 0, 1, 1, 1
9565, 8, 50, 3889, 1988, 0, 1, 1, 1
9566, 8, 50, 3889, 2007, 0, 1, 1, 1
9567, 21, 50, 5571, 1997, 0, 1, 1, 1
9568, 8, 50, 4730, 2008, 0, 1, 1, 1
9569, 8, 50, 4730, 2006, 0, 1, 1, 1
9570, 21, 50, 4730, 0, 0, 0, 0, 0
9571, 8, 50, 5571, 1992, 0, 1, 2, 2
9572, 8, 50, 3889, 2009, 2014, 0, 1, 0
9573, 8, 50, 3889, 2008, 0, 1, 1, 1
9574, 8, 50, 4730, 2007, 0, 1, 1, 1
9575, 8, 50, 13073, 2008, 0, 1, 1, 1
9576, 21, 50, 8906, 1989, 0, 1, 1, 1
9577, 8, 50, 13073, 1988, 0, 1, 1, 1
9578, 8, 50, 12238, 1992, 0, 1, 1, 1
9579, 8, 50, 12238, 1992, 0, 1, 1, 1
9580, 21, 50, 12238, 1997, 0, 1, 1, 1
9581, 8, 50, 13073, 2002, 0, 1, 1, 1
9582, 8, 50, 12238, 1991, 0, 1, 1, 1
9583, 8, 50, 12238, 1988, 0, 1, 1, 1
9584, 8, 50, 13073, 1992, 0, 1, 1, 1
9585, 8, 50, 13073, 1993, 0, 1, 1, 1
9586, 8, 50, 13915, 1996, 0, 1, 1, 1
9587, 8, 50, 12238, 1996, 2010, 0, 1, 0
9588, 8, 50, 12238, 2006, 0, 1, 1, 1
9589, 8, 50, 16359, 1991, 0, 1, 1, 1
9590, 21, 50, 19617, 1994, 0, 1, 1, 1
9591, 8, 50, 16359, 1992, 0, 1, 1, 1
9592, 8, 50, 15552, 1992, 0, 1, 1, 1
9593, 8, 50, 14736, 1994, 0, 1, 1, 1
9594, 21, 50, 16359, 1997, 0, 1, 1, 1
9595, 8, 50, 16359, 1992, 0, 1, 1, 1
9596, 8, 50, 15552, 1993, 0, 1, 1, 1
9597, 8, 50, 14736, 1990, 2012, 0, 1, 0
9598, 8, 50, 15552, 1993, 0, 1, 1, 1
9599, 8, 50, 20415, 1990, 0, 1, 1, 1
9600, 8, 50, 23653, 1993, 0, 1, 1, 1
9601, 8, 50, 23653, 1993, 2014, 0, 1, 0
9602, 8, 50, 22844, 1994, 0, 1, 1, 1
9603, 8, 50, 24459, 1993, 0, 1, 1, 1
9604, 8, 50, 24459, 1990, 0, 1, 1, 1
9605, 8, 50, 23653, 2008, 0, 1, 1, 1
9606, 8, 50, 9705, 1993, 0, 1, 1, 1
9607, 8, 50, 9705, 2007, 0, 1, 1, 1
9608, 8, 50, 9705, 1990, 0, 1, 1, 1
9609, 21, 50, 8080, 2006, 0, 1, 1, 1
9610, 8, 50, 3889, 2001, 0, 1, 1, 1
9611, 8, 50, 3889, 2001, 0, 1, 1, 1
9612, 8, 50, 3889, 1993, 0, 1, 1, 1
9613, 8, 50, 4730, 2001, 0, 1, 1, 1
9614, 8, 50, 5571, 1990, 0, 1, 1, 1
9615, 8, 50, 5571, 1992, 0, 1, 1, 1
9616, 8, 50, 12238, 1989, 0, 1, 1, 1
9617, 21, 50, 12238, 2005, 0, 1, 5, 5
9618, 8, 50, 13073, 1992, 0, 1, 1, 1
9619, 8, 50, 13915, 1997, 0, 1, 1, 1
9620, 8, 50, 13915, 1988, 0, 1, 1, 1
9621, 8, 50, 8906, 1994, 0, 1, 1, 1
9622, 8, 50, 14736, 1996, 2003, 0, 1, 0
9623, 8, 50, 14736, 1976, 2004, 0, 1, 0
9624, 8, 50, 13915, 1996, 0, 1, 1, 1
9625, 21, 50, 15552, 1997, 0, 1, 1, 1
9626, 8, 50, 15552, 1993, 0, 1, 1, 1
9627, 8, 50, 15552, 1980, 1989, 0, 1, 0
9628, 8, 50, 16359, 2007, 0, 1, 1, 1
9629, 8, 50, 16359, 1992, 0, 1, 1, 1
9630, 8, 50, 15552, 1996, 0, 1, 1, 1
9631, 8, 50, 14736, 1993, 0, 1, 1, 1
9632, 21, 50, 20415, 1994, 0, 1, 1, 1
9633, 8, 50, 24459, 1989, 0, 1, 1, 1
9634, 8, 50, 24459, 1992, 0, 1, 1, 1
9635, 8, 50, 23653, 1992, 0, 1, 1, 1
9636, 8, 50, 23653, 2001, 0, 1, 1, 1
9637, 8, 50, 22844, 1993, 0, 1, 1, 1
9638, 8, 50, 23653, 1996, 0, 1, 1, 1
9639, 8, 50, 23653, 1993, 0, 1, 1, 1
9640, 8, 50, 22844, 1992, 0, 1, 1, 1
9641, 21, 50, 22844, 2005, 0, 1, 1, 1
9642, 8, 50, 22844, 2008, 0, 1, 1, 1
9643, 8, 50, 18782, 1994, 0, 1, 1, 1
9644, 8, 50, 22844, 1993, 0, 1, 1, 1
9645, 21, 50, 25265, 1999, 0, 1, 1, 1
9646, 21, 50, 18782, 1997, 0, 1, 1, 1
9647, 8, 50, 9705, 1993, 0, 1, 1, 1
9648, 8, 50, 24459, 2007, 0, 1, 1, 1
9649, 8, 50, 20415, 2008, 0, 1, 1, 1
9650, 8, 50, 486, 1996, 0, 1, 1, 1
9651, 8, 50, 486, 1993, 0, 1, 1, 1
9652, 8, 50, 486, 2006, 0, 1, 1, 1
9653, 8, 50, 486, 1994, 0, 1, 1, 1
9654, 8, 50, 486, 1994, 0, 1, 1, 1
9655, 8, 50, 9705, 1994, 0, 1, 1, 1
9656, 21, 50, 9705, 1997, 0, 1, 1, 1
9657, 21, 50, 14736, 1990, 1990, 0, 1, 0
9658, 8, 50, 20459, 1975, 1977, 0, 1, 0
9659, 21, 50, 19656, 1981, 1981, 0, 1, 0
9660, 9, 50, 28672, 2005, 2010, 0, 1, 0
9661, 8, 50, 6439, 2001, 2006, 0, 1, 0
9662, 21, 50, 10570, 0, 0, 0, 0, 0
9663, 8, 50, 10570, 1994, 0, 1, 1, 1
9664, 8, 50, 17166, 2008, 0, 1, 1, 1
9665, 21, 50, 17979, 2000, 0, 1, 1, 1
9666, 8, 50, 21222, 2008, 0, 1, 1, 1
9667, 21, 50, 20415, 1994, 0, 1, 2, 1
9668, 8, 50, 26101, 2001, 0, 1, 1, 1
9669, 21, 50, 11397, 1998, 2003, 0, 1, 0
9670, 8, 50, 10570, 2000, 2010, 0, 1, 0
9671, 8, 50, 8906, 1994, 2010, 0, 1, 0
9672, 8, 50, 8906, 1993, 0, 1, 1, 1
9673, 21, 50, 10570, 1994, 0, 1, 1, 1
9674, 21, 50, 11397, 2000, 0, 1, 1, 1
9675, 21, 50, 17166, 1999, 0, 1, 1, 1
9676, 21, 50, 17979, 2000, 0, 1, 1, 1
9677, 8, 50, 17979, 1994, 0, 1, 1, 1
9678, 8, 50, 19617, 1995, 0, 1, 1, 1
9679, 8, 50, 19617, 1997, 0, 1, 1, 1
9680, 8, 50, 19617, 1994, 0, 1, 1, 1
9681, 8, 50, 20415, 2007, 0, 1, 1, 1
9682, 21, 50, 19617, 1980, 2010, 0, 0, 0
9683, 21, 50, 21222, 2000, 0, 1, 1, 1
9684, 8, 50, 21222, 1994, 0, 1, 1, 1
9685, 8, 50, 21222, 1994, 0, 1, 1, 1
9686, 8, 50, 22030, 2006, 0, 1, 1, 1
9687, 8, 50, 22030, 1995, 0, 1, 1, 1
9688, 21, 50, 22030, 1998, 0, 1, 1, 1
9689, 8, 50, 22843, 2002, 0, 1, 1, 1
9690, 8, 50, 22030, 2008, 0, 1, 1, 1
9691, 21, 50, 22843, 2001, 0, 1, 1, 1
9692, 8, 50, 25264, 1987, 0, 1, 1, 1
9693, 21, 50, 22030, 1996, 2010, 0, 1, 0
9694, 8, 50, 22030, 1997, 0, 1, 1, 1
9695, 8, 50, 22030, 2008, 0, 1, 1, 1
9696, 21, 50, 21222, 1998, 0, 1, 1, 1
9697, 8, 50, 21222, 2008, 0, 1, 1, 1
9698, 21, 50, 26101, 2000, 0, 1, 1, 1
9699, 21, 50, 21222, 1998, 0, 1, 1, 1
9700, 8, 50, 21222, 2007, 0, 1, 1, 1
9701, 8, 50, 20415, 2007, 0, 1, 1, 1
9702, 8, 50, 20415, 1995, 0, 1, 1, 1
9703, 8, 50, 26932, 2008, 0, 1, 1, 1
9704, 21, 50, 26932, 0, 0, 0, 0, 0
9705, 8, 50, 26932, 1979, 0, 1, 1, 1
9706, 8, 50, 26932, 2001, 0, 1, 1, 1
9707, 8, 50, 26101, 2000, 0, 1, 1, 1
9708, 21, 50, 26101, 1999, 0, 1, 1, 1
9709, 8, 50, 25264, 2008, 2008, 0, 1, 0
9710, 8, 50, 3887, 2005, 0, 1, 1, 1
9711, 21, 50, 24457, 1968, 1968, 0, 1, 0
9712, 8, 13, 6394, 1981, 2014, 0, 1, 0
9713, 8, 13, 11390, 1981, 0, 1, 1, 0
9714, 21, 13, 20408, 1987, 2010, 0, 1, 0
9715, 21, 13, 20408, 1989, 1990, 0, 1, 0
9716, 21, 13, 26925, 1986, 2010, 0, 1, 0
9717, 7, 13, 10563, 1967, 1967, 0, 1, 0
9718, 7, 13, 20408, 1988, 1999, 0, 1, 0
9719, 7, 13, 20408, 1988, 1988, 0, 1, 0
9720, 21, 13, 26925, 1989, 1999, 0, 1, 0
9721, 7, 13, 26925, 0, 0, 0, 0, 0
9722, 7, 13, 26094, 0, 0, 0, 0, 0
9723, 7, 13, 26094, 1988, 2002, 0, 1, 0
9724, 21, 13, 26094, 1990, 2002, 0, 1, 0
9725, 1, 19, 16342, 2005, 0, 1, 1, 1
9726, 1, 19, 17150, 2006, 0, 1, 1, 1
9727, 1, 19, 26085, 2004, 0, 1, 1, 1
9728, 1, 19, 2140, 1979, 2010, 0, 1, 0
9729, 21, 19, 1303, 0, 0, 0, 0, 0
9730, 1, 19, 1303, 1979, 0, 1, 1, 1
9731, 1, 19, 1303, 2006, 0, 1, 1, 1
9732, 1, 19, 4670, 2003, 0, 1, 1, 1
9733, 21, 19, 5511, 1998, 0, 1, 1, 1
9734, 1, 19, 5511, 1979, 0, 1, 1, 1
9735, 1, 19, 4670, 2008, 0, 1, 1, 1
9736, 1, 19, 17150, 1980, 2007, 0, 1, 0
9737, 21, 19, 16342, 0, 0, 0, 0, 0
9738, 1, 19, 16342, 2004, 0, 1, 1, 1
9739, 1, 19, 22014, 2004, 0, 1, 1, 1
9740, 1, 19, 7183, 2004, 0, 1, 1, 1
9741, 21, 19, 28576, 0, 0, 0, 0, 0
9742, 21, 19, 6343, 0, 0, 0, 0, 0
9743, 1, 19, 6343, 2002, 0, 1, 1, 1
9744, 1, 19, 6343, 1996, 2012, 0, 1, 0
9745, 21, 19, 18765, 0, 0, 0, 0, 0
9746, 1, 19, 2140, 2004, 0, 1, 1, 1
9747, 1, 19, 5511, 1997, 0, 1, 1, 1
9748, 21, 19, 5511, 2001, 0, 1, 1, 1
9749, 1, 19, 4670, 2004, 0, 1, 1, 1
9750, 1, 19, 23636, 2002, 0, 1, 1, 1
9751, 1, 19, 28533, 2006, 0, 1, 1, 1
9752, 1, 19, 7979, 2001, 0, 1, 1, 1
9753, 1, 19, 7140, 1995, 2011, 0, 1, 0
9754, 21, 19, 3788, 0, 0, 0, 0, 0
9755, 1, 19, 7979, 2006, 0, 1, 1, 1
9756, 21, 19, 7979, 0, 0, 0, 0, 0
9757, 1, 19, 7140, 1996, 0, 1, 1, 1
9758, 1, 19, 7979, 1980, 2013, 0, 1, 0
9759, 1, 19, 7979, 2005, 0, 1, 1, 1
9760, 11, 19, 10468, 1979, 0, 1, 1, 1
9761, 1, 19, 17877, 2001, 0, 1, 1, 1
9762, 1, 19, 15450, 2007, 0, 1, 1, 1
9763, 1, 19, 19517, 2000, 0, 1, 1, 1
9764, 8, 23, 27542, 1993, 0, 1, 1, 1
9765, 21, 23, 8648, 1982, 0, 1, 2, 1
9766, 8, 23, 22588, 2008, 0, 1, 2, 2
9767, 8, 23, 23397, 2007, 0, 1, 1, 1
9768, 8, 23, 24203, 1993, 0, 1, 1, 1
9769, 8, 23, 21775, 2007, 0, 1, 1, 1
9770, 8, 23, 21775, 2005, 0, 1, 1, 1
9771, 8, 23, 19447, 1984, 0, 1, 1, 1
9772, 8, 23, 27586, 1980, 0, 1, 1, 1
9773, 8, 23, 3674, 2008, 0, 1, 1, 1
9774, 8, 23, 5357, 1989, 0, 1, 1, 1
9775, 8, 23, 13700, 1993, 2012, 0, 1, 0
9776, 8, 23, 13700, 2002, 2002, 0, 1, 0
9777, 8, 23, 314, 1997, 0, 1, 1, 1
9778, 8, 23, 2830, 1992, 0, 1, 1, 1
9779, 8, 23, 29339, 2008, 0, 1, 1, 1
9780, 8, 23, 29339, 2008, 0, 1, 1, 1
9781, 8, 23, 13787, 1995, 0, 1, 1, 1
9782, 8, 23, 6279, 2005, 0, 1, 1, 1
9783, 8, 50, 25265, 2001, 0, 1, 1, 1
9784, 8, 24, 3847, 1995, 0, 1, 1, 1
9785, 8, 23, 13873, 1997, 0, 1, 1, 1
9786, 21, 23, 3805, 1995, 0, 1, 2, 0
9787, 8, 23, 21946, 2007, 0, 1, 1, 1
9788, 8, 23, 21946, 2008, 0, 1, 1, 1
9789, 8, 23, 14478, 1993, 0, 1, 1, 1
9790, 8, 23, 7737, 1991, 0, 1, 1, 1
9791, 8, 23, 6899, 1990, 0, 1, 1, 1
9792, 21, 50, 896, 1982, 1999, 0, 1, 0
9793, 8, 23, 25223, 1979, 2014, 0, 1, 0
9794, 8, 50, 18317, 1986, 2001, 0, 1, 0
9795, 21, 50, 8826, 1982, 1982, 0, 1, 0
9796, 21, 19, 22059, 1990, 1992, 0, 1, 0
9797, 1, 19, 22829, 1981, 2006, 0, 1, 0
9798, 1, 19, 1348, 1997, 1997, 0, 1, 0
9799, 21, 19, 24485, 2007, 0, 1, 1, 1
9800, 7, 50, 10474, 1973, 1973, 0, 1, 0
9801, 7, 50, 7145, 1973, 1973, 0, 1, 0
9802, 21, 50, 1140, 1963, 1963, 0, 1, 0
9803, 21, 50, 1263, 1961, 1961, 0, 1, 0
9804, 7, 4, 5387, 1986, 0, 1, 1, 1
9805, 7, 4, 7896, 1967, 1980, 0, 1, 0
9806, 7, 4, 11213, 1965, 1998, 0, 1, 0
9807, 7, 4, 13730, 1983, 1993, 0, 1, 0
9808, 7, 4, 13730, 1960, 1991, 0, 0, 0
9809, 7, 5, 14551, 2003, 0, 1, 0, 0
9810, 7, 5, 14551, 2003, 0, 1, 1, 1
9811, 7, 5, 14551, 2003, 0, 1, 1, 1
9812, 7, 50, 7016, 0, 0, 0, 0, 0
9813, 21, 50, 7057, 1983, 1993, 0, 1, 0
9814, 21, 1, 7895, 1990, 0, 1, 1, 1
9815, 21, 1, 7895, 1982, 0, 1, 1, 1
9816, 21, 1, 7895, 1980, 1996, 0, 1, 0
9817, 7, 50, 257, 0, 0, 0, 0, 0
9818, 7, 4, 2860, 1967, 1988, 0, 1, 0
9819, 7, 4, 7896, 1961, 1984, 0, 0, 0
9820, 7, 4, 2860, 1961, 1987, 0, 0, 0
9821, 21, 50, 1888, 0, 0, 0, 0, 0
9822, 1, 1, 19389, 1981, 1986, 0, 1, 0
9823, 1, 50, 23425, 2002, 0, 1, 1, 1
9824, 21, 1, 8722, 1979, 0, 1, 1, 1
9825, 21, 1, 8722, 0, 0, 0, 0, 0
9826, 21, 1, 8722, 1990, 2012, 0, 1, 0
9827, 21, 1, 19433, 1990, 0, 1, 1, 1
9828, 21, 1, 19433, 1984, 0, 1, 1, 1
9829, 7, 50, 1848, 1980, 2014, 0, 1, 0
9830, 7, 50, 9395, 1974, 2010, 0, 1, 0
9831, 8, 50, 9395, 2003, 2010, 0, 0, 0
9832, 7, 50, 9395, 1999, 0, 1, 1, 1
9833, 7, 50, 1848, 1997, 0, 1, 1, 1
9834, 7, 50, 1848, 1997, 0, 1, 1, 1
9835, 7, 50, 4378, 2001, 2010, 0, 1, 0
9836, 8, 50, 3534, 1975, 0, 1, 0, 0
9837, 7, 50, 4378, 1975, 2010, 0, 1, 0
9838, 7, 50, 12722, 2006, 2007, 0, 1, 0
9839, 1, 50, 19344, 2005, 2010, 0, 1, 0
9840, 11, 50, 27485, 2002, 0, 1, 1, 1
9841, 1, 50, 29153, 2003, 0, 1, 1, 1
9842, 11, 50, 14377, 1981, 2003, 0, 1, 0
9843, 7, 50, 1764, 2004, 2010, 0, 1, 0
9844, 7, 50, 1764, 2004, 2010, 0, 1, 0
9845, 7, 50, 885, 1963, 1963, 0, 1, 0
9846, 7, 15, 23217, 2004, 2010, 0, 1, 0
9847, 21, 15, 25705, 1965, 1981, 0, 1, 0
9848, 1, 18, 5968, 2001, 2004, 0, 1, 0
9849, 21, 15, 16731, 1968, 1968, 0, 1, 0
9850, 21, 50, 5930, 1921, 1921, 0, 1, 0
9851, 21, 15, 9227, 2004, 0, 1, 1, 1
9852, 7, 13, 2150, 1966, 1967, 0, 1, 0
9853, 21, 33, 14174, 1981, 1981, 0, 1, 0
9854, 21, 25, 6654, 0, 0, 0, 0, 0
9855, 9, 50, 20578, 1994, 0, 1, 2, 1
9856, 21, 50, 20578, 0, 0, 0, 0, 0
9857, 21, 50, 1362, 1969, 1969, 0, 1, 0
9858, 8, 50, 15594, 2005, 0, 1, 1, 1
9859, 8, 50, 12238, 1996, 0, 1, 1, 1
9860, 1, 19, 17877, 2003, 0, 1, 1, 1
9861, 1, 19, 14634, 1980, 1987, 0, 1, 0
9862, 1, 19, 15450, 1994, 2012, 0, 1, 0
9863, 1, 19, 17877, 2007, 0, 1, 1, 1
9864, 1, 19, 15450, 2002, 0, 1, 1, 1
9865, 1, 19, 15450, 2007, 0, 1, 1, 1
9866, 1, 19, 20314, 1999, 0, 1, 1, 1
9867, 1, 19, 20314, 2001, 0, 1, 1, 1
9868, 1, 19, 24359, 2000, 2012, 0, 1, 0
9869, 1, 19, 27700, 1997, 2007, 0, 1, 0
9870, 1, 19, 8806, 1980, 0, 1, 1, 1
9871, 1, 19, 8806, 2005, 0, 1, 1, 1
9872, 1, 19, 17877, 2005, 0, 1, 1, 1
9873, 1, 19, 17877, 2006, 0, 1, 1, 1
